WARNING:tensorflow:5 out of the last 5 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x7eff004a4540> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
WARNING:tensorflow:6 out of the last 6 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x7eff004a4540> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
INFO:root:Epoch=0, Loss=0.0076, Episodes=137, WinCount=0, WinRate=0.000, Epsilon=1.000, Time=27.2 seconds
INFO:root:Epoch=1, Loss=0.0051, Episodes=138, WinCount=0, WinRate=0.000, Epsilon=0.995, Time=63.7 seconds
INFO:root:Epoch=2, Loss=0.0045, Episodes=147, WinCount=0, WinRate=0.000, Epsilon=0.990, Time=114.1 seconds
INFO:root:Epoch=3, Loss=0.0039, Episodes=143, WinCount=0, WinRate=0.000, Epsilon=0.985, Time=174.3 seconds
INFO:root:Epoch=4, Loss=0.0038, Episodes=64, WinCount=1, WinRate=0.200, Epsilon=0.980, Time=204.9 seconds
INFO:root:Epoch=5, Loss=0.0037, Episodes=144, WinCount=1, WinRate=0.167, Epsilon=0.975, Time=280.0 seconds
INFO:root:Epoch=6, Loss=0.0036, Episodes=23, WinCount=2, WinRate=0.286, Epsilon=0.970, Time=293.2 seconds
INFO:root:Epoch=7, Loss=0.0035, Episodes=139, WinCount=2, WinRate=0.250, Epsilon=0.966, Time=376.4 seconds
INFO:root:Epoch=8, Loss=0.0035, Episodes=138, WinCount=2, WinRate=0.222, Epsilon=0.961, Time=7.83 minutes
INFO:root:Epoch=9, Loss=0.0034, Episodes=146, WinCount=2, WinRate=0.200, Epsilon=0.956, Time=9.66 minutes
INFO:root:Epoch=10, Loss=0.0033, Episodes=144, WinCount=2, WinRate=0.182, Epsilon=0.951, Time=11.66 minutes
INFO:root:Epoch=11, Loss=0.0033, Episodes=143, WinCount=2, WinRate=0.167, Epsilon=0.946, Time=13.84 minutes
INFO:root:Epoch=12, Loss=0.0033, Episodes=139, WinCount=2, WinRate=0.154, Epsilon=0.942, Time=16.13 minutes
INFO:root:Epoch=13, Loss=0.0033, Episodes=141, WinCount=2, WinRate=0.143, Epsilon=0.937, Time=18.63 minutes
INFO:root:Epoch=14, Loss=0.0032, Episodes=150, WinCount=2, WinRate=0.133, Epsilon=0.932, Time=21.49 minutes
INFO:root:Epoch=15, Loss=0.0032, Episodes=151, WinCount=2, WinRate=0.125, Epsilon=0.928, Time=24.59 minutes
INFO:root:Epoch=16, Loss=0.0032, Episodes=140, WinCount=2, WinRate=0.118, Epsilon=0.923, Time=27.66 minutes
INFO:root:Epoch=17, Loss=0.0032, Episodes=141, WinCount=2, WinRate=0.111, Epsilon=0.918, Time=30.92 minutes
INFO:root:Epoch=18, Loss=0.0031, Episodes=155, WinCount=2, WinRate=0.105, Epsilon=0.914, Time=34.71 minutes
INFO:root:Epoch=19, Loss=0.0032, Episodes=150, WinCount=2, WinRate=0.100, Epsilon=0.909, Time=38.61 minutes
INFO:root:Epoch=20, Loss=0.0032, Episodes=141, WinCount=2, WinRate=0.095, Epsilon=0.905, Time=42.55 minutes
INFO:root:Epoch=21, Loss=0.0032, Episodes=152, WinCount=2, WinRate=0.091, Epsilon=0.900, Time=46.93 minutes
INFO:root:Epoch=22, Loss=0.0032, Episodes=10, WinCount=3, WinRate=0.130, Epsilon=0.896, Time=47.23 minutes
INFO:root:Epoch=23, Loss=0.0032, Episodes=148, WinCount=3, WinRate=0.125, Epsilon=0.891, Time=51.70 minutes
INFO:root:Epoch=24, Loss=0.0032, Episodes=113, WinCount=4, WinRate=0.160, Epsilon=0.887, Time=55.25 minutes
INFO:root:Epoch=0, Loss=0.1401, Episodes=137, WinCount=0, WinRate=0.000, Epsilon=1.000, Time=0.9 seconds
INFO:root:Epoch=1, Loss=0.1087, Episodes=88, WinCount=1, WinRate=0.500, Epsilon=0.995, Time=1.2 seconds
INFO:root:Epoch=2, Loss=0.0978, Episodes=138, WinCount=1, WinRate=0.333, Epsilon=0.990, Time=1.4 seconds
INFO:root:Epoch=3, Loss=0.0872, Episodes=3, WinCount=2, WinRate=0.500, Epsilon=0.985, Time=1.5 seconds
WARNING:tensorflow:5 out of the last 5 calls to <function TensorFlowTrainer.make_train_function.<locals>.one_step_on_iterator at 0x784bc414ca40> triggered tf.function retracing. Tracing is expensive and the excessive number of tracings could be due to (1) creating @tf.function repeatedly in a loop, (2) passing tensors with different shapes, (3) passing Python objects instead of tensors. For (1), please define your @tf.function outside of the loop. For (2), @tf.function has reduce_retracing=True option that can avoid unnecessary retracing. For (3), please refer to https://www.tensorflow.org/guide/function#controlling_retracing and https://www.tensorflow.org/api_docs/python/tf/function for  more details.
INFO:root:Epoch=4, Loss=0.0781, Episodes=144, WinCount=2, WinRate=0.400, Epsilon=0.980, Time=1.8 seconds
